Year,Date,Month,TIMESTAMP_END,DoY,NEE_U50_orig,NEE_U50_fall,XGB_NEE_U50_fall,orig_g,MDS_g,XGB_g,diff_g
2022,2022-04-10,4,202204100030,100,,,1.7026105,,,0.0367763868,
2022,2022-04-10,4,202204100100,100,,,1.5493774,,,0.03346655184,
2022,2022-04-10,4,202204100130,100,,,1.447907,,,0.0312747912,
2022,2022-04-10,4,202204100200,100,,,1.5632527,,,0.03376625832,
2022,2022-04-10,4,202204100230,100,,,1.5779005,,,0.0340826508,
2022,2022-04-10,4,202204100300,100,,,1.5859067,,,0.03425558472,
2022,2022-04-10,4,202204100330,100,,,1.5271562,,,0.03298657392,
2022,2022-04-10,4,202204100400,100,,,1.6166451,,,0.03491953416,
2022,2022-04-10,4,202204100430,100,,,1.4205208,,,0.03068324928,
2022,2022-04-10,4,202204100500,100,,,1.4646173,,,0.03163573368,
2022,2022-04-10,4,202204100530,100,,,1.6768976,,,0.03622098816,
2022,2022-04-10,4,202204100600,100,,,1.0094751,,,0.02180466216,
2022,2022-04-10,4,202204100630,100,,,0.7354819,,,0.01588640904,
2022,2022-04-10,4,202204100700,100,,,0.740508,,,0.0159949728,
2022,2022-04-10,4,202204100730,100,,,0.8912949,,,0.01925196984,
2022,2022-04-10,4,202204100800,100,,,0.783201,,,0.0169171416,
2022,2022-04-10,4,202204100830,100,,,0.35266325,,,0.0076175262,
2022,2022-04-10,4,202204100900,100,,,0.32807907,,,0.007086507912,
2022,2022-04-10,4,202204100930,100,,,0.36048126,,,0.007786395216,
2022,2022-04-10,4,202204101000,100,,,0.46683463,,,0.010083628008,
2022,2022-04-10,4,202204101030,100,,,0.17864521,,,0.003858736536,
2022,2022-04-10,4,202204101100,100,,,0.33812794,,,0.007303563504,
2022,2022-04-10,4,202204101130,100,,,0.004849199,,,0.0001047426984,
2022,2022-04-10,4,202204101200,100,,,0.22769251,,,0.004918158216,
2022,2022-04-10,4,202204101230,100,,,0.24954201,,,0.005390107416,
2022,2022-04-10,4,202204101300,100,,,0.16511007,,,0.003566377512,
2022,2022-04-10,4,202204101330,100,,,0.15931977,,,0.003441307032,
2022,2022-04-10,4,202204101400,100,,,0.0692974,,,0.00149682384,
2022,2022-04-10,4,202204101430,100,,,0.038156237,,,0.0008241747192,
2022,2022-04-10,4,202204101500,100,,,0.35927996,,,0.007760447136,
2022,2022-04-10,4,202204101530,100,,,0.3151483,,,0.00680720328,
2022,2022-04-10,4,202204101600,100,,,0.24597234,,,0.005313002544,
2022,2022-04-10,4,202204101630,100,,,-0.051258527,,,-0.0011071841832,
2022,2022-04-10,4,202204101700,100,,,-0.063301206,,,-0.0013673060496,
2022,2022-04-10,4,202204101730,100,,,0.25021145,,,0.00540456732,
2022,2022-04-10,4,202204101800,100,,,0.5559944,,,0.01200947904,
2022,2022-04-10,4,202204101830,100,,,1.0025556,,,0.02165520096,
2022,2022-04-10,4,202204101900,100,,,1.360779,,,0.0293928264,
2022,2022-04-10,4,202204101930,100,,,1.4378452,,,0.03105745632,
2022,2022-04-10,4,202204102000,100,,,1.3275558,,,0.02867520528,
2022,2022-04-10,4,202204102030,100,,,1.401239,,,0.0302667624,
2022,2022-04-10,4,202204102100,100,,,1.4545158,,,0.03141754128,
2022,2022-04-10,4,202204102130,100,,,1.7186917,,,0.03712374072,
2022,2022-04-10,4,202204102200,100,,,1.6587648,,,0.03582931968,
2022,2022-04-10,4,202204102230,100,,,1.526274,,,0.0329675184,
2022,2022-04-10,4,202204102300,100,,,1.5734541,,,0.03398660856,
2022,2022-04-10,4,202204102330,100,,,1.5481659,,,0.03344038344,
2022,2022-04-10,4,202204110000,100,,,1.5275104,,,0.03299422464,
2022,2022-04-11,4,202204110030,101,,,1.4998401,,,0.03239654616,
2022,2022-04-11,4,202204110100,101,,,1.417074,,,0.0306087984,
2022,2022-04-11,4,202204110130,101,,,1.3987374,,,0.03021272784,
2022,2022-04-11,4,202204110200,101,,,1.469744,,,0.0317464704,
2022,2022-04-11,4,202204110230,101,,,1.5084119,,,0.03258169704,
2022,2022-04-11,4,202204110300,101,,,1.5045512,,,0.03249830592,
2022,2022-04-11,4,202204110330,101,,,1.5143293,,,0.03270951288,
2022,2022-04-11,4,202204110400,101,,,1.576481,,,0.0340519896,
2022,2022-04-11,4,202204110430,101,,,1.5266266,,,0.03297513456,
2022,2022-04-11,4,202204110500,101,,,1.5397397,,,0.03325837752,
2022,2022-04-11,4,202204110530,101,,,1.2621852,,,0.02726320032,
2022,2022-04-11,4,202204110600,101,,,1.0435556,,,0.02254080096,
2022,2022-04-11,4,202204110630,101,,,0.7925501,,,0.01711908216,
2022,2022-04-11,4,202204110700,101,,,0.85849404,,,0.018543471264,
2022,2022-04-11,4,202204110730,101,,,0.9011373,,,0.01946456568,
2022,2022-04-11,4,202204110800,101,,,0.6553274,,,0.01415507184,
2022,2022-04-11,4,202204110830,101,,,0.33437845,,,0.00722257452,
2022,2022-04-11,4,202204110900,101,,,0.24831578,,,0.005363620848,
2022,2022-04-11,4,202204110930,101,,,0.3782875,,,0.00817101,
2022,2022-04-11,4,202204111000,101,,,0.49779734,,,0.010752422544,
2022,2022-04-11,4,202204111030,101,,,0.21230817,,,0.004585856472,
2022,2022-04-11,4,202204111100,101,,,0.32021615,,,0.00691666884,
2022,2022-04-11,4,202204111130,101,,,0.21581398,,,0.004661581968,
2022,2022-04-11,4,202204111200,101,,,0.09225834,,,0.001992780144,
2022,2022-04-11,4,202204111230,101,,,0.19574371,,,0.004228064136,
2022,2022-04-11,4,202204111300,101,,,0.32788265,,,0.00708226524,
2022,2022-04-11,4,202204111330,101,,,0.0033495883,,,7.235110728e-05,
2022,2022-04-11,4,202204111400,101,,,0.12614897,,,0.002724817752,
2022,2022-04-11,4,202204111430,101,,,0.13969134,,,0.003017332944,
2022,2022-04-11,4,202204111500,101,,,0.24735515,,,0.00534287124,
2022,2022-04-11,4,202204111530,101,,,0.6172074,,,0.01333167984,
2022,2022-04-11,4,202204111600,101,,,0.6464927,,,0.01396424232,
2022,2022-04-11,4,202204111630,101,,,0.5463473,,,0.01180110168,
2022,2022-04-11,4,202204111700,101,,,0.6521698,,,0.01408686768,
2022,2022-04-11,4,202204111730,101,,,0.5519984,,,0.01192316544,
2022,2022-04-11,4,202204111800,101,,,0.5987694,,,0.01293341904,
2022,2022-04-11,4,202204111830,101,,,0.81593263,,,0.017624144808,
2022,2022-04-11,4,202204111900,101,,,1.7892262,,,0.03864728592,
2022,2022-04-11,4,202204111930,101,,,1.7981591,,,0.03884023656,
2022,2022-04-11,4,202204112000,101,,,1.9146568,,,0.04135658688,
2022,2022-04-11,4,202204112030,101,,,1.7680066,,,0.03818894256,
2022,2022-04-11,4,202204112100,101,,,1.8313903,,,0.03955803048,
2022,2022-04-11,4,202204112130,101,,,1.6447451,,,0.03552649416,
2022,2022-04-11,4,202204112200,101,,,1.5720339,,,0.03395593224,
2022,2022-04-11,4,202204112230,101,,,1.605175,,,0.03467178,
2022,2022-04-11,4,202204112300,101,,,1.6028247,,,0.03462101352,
2022,2022-04-11,4,202204112330,101,,,1.6798781,,,0.03628536696,
2022,2022-04-11,4,202204120000,101,,,1.6409909,,,0.03544540344,
2022,2022-04-12,4,202204120030,102,,,1.701141,,,0.0367446456,
2022,2022-04-12,4,202204120100,102,,,1.8099267,,,0.03909441672,
2022,2022-04-12,4,202204120130,102,,,1.8921678,,,0.04087082448,
2022,2022-04-12,4,202204120200,102,,,1.8924246,,,0.04087637136,
2022,2022-04-12,4,202204120230,102,,,1.7855769,,,0.03856846104,
2022,2022-04-12,4,202204120300,102,,,1.8472273,,,0.03990010968,
2022,2022-04-12,4,202204120330,102,,,1.7815545,,,0.0384815772,
2022,2022-04-12,4,202204120400,102,,,1.668481,,,0.0360391896,
2022,2022-04-12,4,202204120430,102,,,1.6141251,,,0.03486510216,
2022,2022-04-12,4,202204120500,102,,,1.6397592,,,0.03541879872,
2022,2022-04-12,4,202204120530,102,,,1.339039,,,0.0289232424,
2022,2022-04-12,4,202204120600,102,,,0.9015523,,,0.01947352968,
2022,2022-04-12,4,202204120630,102,,,0.69810086,,,0.015078978576,
2022,2022-04-12,4,202204120700,102,,,0.8597143,,,0.01856982888,
2022,2022-04-12,4,202204120730,102,,,0.7771899,,,0.01678730184,
2022,2022-04-12,4,202204120800,102,,,1.1050408,,,0.02386888128,
2022,2022-04-12,4,202204120830,102,,,0.805315,,,0.017394804,
2022,2022-04-12,4,202204120900,102,,,0.87384725,,,0.0188751006,
2022,2022-04-12,4,202204120930,102,,,0.44577748,,,0.009628793568,
2022,2022-04-12,4,202204121000,102,,,-0.19114065,,,-0.00412863804,
2022,2022-04-12,4,202204121030,102,,,-0.3829107,,,-0.00827087112,
2022,2022-04-12,4,202204121100,102,,,-0.60443026,,,-0.013055693616,
2022,2022-04-12,4,202204121130,102,,,-0.9063095,,,-0.0195762852,
2022,2022-04-12,4,202204121200,102,,,-1.1961442,,,-0.02583671472,
2022,2022-04-12,4,202204121230,102,,,0.17212394,,,0.003717877104,
2022,2022-04-12,4,202204121300,102,,,-0.32137132,,,-0.006941620512,
2022,2022-04-12,4,202204121330,102,,,-0.38188753,,,-0.008248770648,
2022,2022-04-12,4,202204121400,102,,,-0.21107839,,,-0.004559293224,
2022,2022-04-12,4,202204121430,102,,,-0.34131998,,,-0.007372511568,
2022,2022-04-12,4,202204121500,102,,,0.24780373,,,0.005352560568,
2022,2022-04-12,4,202204121530,102,,,0.70160353,,,0.015154636248,
2022,2022-04-12,4,202204121600,102,,,0.94059867,,,0.020316931272,
2022,2022-04-12,4,202204121630,102,,,0.9287114,,,0.02006016624,
2022,2022-04-12,4,202204121700,102,,,0.8570583,,,0.01851245928,
2022,2022-04-12,4,202204121730,102,,,0.6849295,,,0.0147944772,
2022,2022-04-12,4,202204121800,102,,,0.68968266,,,0.014897145456,
2022,2022-04-12,4,202204121830,102,,,1.037344,,,0.0224066304,
2022,2022-04-12,4,202204121900,102,,,1.4520547,,,0.03136438152,
2022,2022-04-12,4,202204121930,102,,,1.3882159,,,0.02998546344,
2022,2022-04-12,4,202204122000,102,,,1.4442091,,,0.03119491656,
2022,2022-04-12,4,202204122030,102,,,1.4543717,,,0.03141442872,
2022,2022-04-12,4,202204122100,102,,,1.487486,,,0.0321296976,
2022,2022-04-12,4,202204122130,102,,,1.4826021,,,0.03202420536,
2022,2022-04-12,4,202204122200,102,,,1.4133588,,,0.03052855008,
2022,2022-04-12,4,202204122230,102,,,1.3883579,,,0.02998853064,
2022,2022-04-12,4,202204122300,102,,,1.392329,,,0.0300743064,
2022,2022-04-12,4,202204122330,102,,,1.4476715,,,0.0312697044,
2022,2022-04-12,4,202204130000,102,,,1.3519604,,,0.02920234464,
2022,2022-04-13,4,202204130030,103,,,1.4329399,,,0.03095150184,
2022,2022-04-13,4,202204130100,103,,,1.6653403,,,0.03597135048,
2022,2022-04-13,4,202204130130,103,,,1.4743323,,,0.03184557768,
2022,2022-04-13,4,202204130200,103,,,1.5108258,,,0.03263383728,
2022,2022-04-13,4,202204130230,103,,,1.5329189,,,0.03311104824,
2022,2022-04-13,4,202204130300,103,,,1.3688048,,,0.02956618368,
2022,2022-04-13,4,202204130330,103,,,1.4691541,,,0.03173372856,
2022,2022-04-13,4,202204130400,103,,,1.4200842,,,0.03067381872,
2022,2022-04-13,4,202204130430,103,,,1.5169758,,,0.03276667728,
2022,2022-04-13,4,202204130500,103,,,1.4963759,,,0.03232171944,
2022,2022-04-13,4,202204130530,103,,,1.1406609,,,0.02463827544,
2022,2022-04-13,4,202204130600,103,,,0.6610913,,,0.01427957208,
2022,2022-04-13,4,202204130630,103,,,0.9081561,,,0.01961617176,
2022,2022-04-13,4,202204130700,103,,,0.19598918,,,0.004233366288,
2022,2022-04-13,4,202204130730,103,,,0.38321814,,,0.008277511824,
2022,2022-04-13,4,202204130800,103,,,0.028135924,,,0.0006077359584,
2022,2022-04-13,4,202204130830,103,,,0.036470115,,,0.000787754484,
2022,2022-04-13,4,202204130900,103,,,-0.35419178,,,-0.007650542448,
2022,2022-04-13,4,202204130930,103,,,-0.52273804,,,-0.011291141664,
2022,2022-04-13,4,202204131000,103,,,-0.8905837,,,-0.01923660792,
2022,2022-04-13,4,202204131030,103,,,-0.6776105,,,-0.0146363868,
2022,2022-04-13,4,202204131100,103,,,-0.018831061,,,-0.0004067509176,
2022,2022-04-13,4,202204131130,103,,,-0.1491612,,,-0.00322188192,
2022,2022-04-13,4,202204131200,103,,,-0.19988717,,,-0.004317562872,
2022,2022-04-13,4,202204131230,103,,,-0.15318078,,,-0.003308704848,
2022,2022-04-13,4,202204131300,103,,,-0.13085003,,,-0.002826360648,
2022,2022-04-13,4,202204131330,103,,,0.14771532,,,0.003190650912,
2022,2022-04-13,4,202204131400,103,,,1.4739246,,,0.03183677136,
2022,2022-04-13,4,202204131430,103,,,1.4012054,,,0.03026603664,
2022,2022-04-13,4,202204131500,103,,,1.0935075,,,0.023619762,
2022,2022-04-13,4,202204131530,103,,,1.1701075,,,0.025274322,
2022,2022-04-13,4,202204131600,103,,,1.0113035,,,0.0218441556,
2022,2022-04-13,4,202204131630,103,,,1.0623949,,,0.02294772984,
2022,2022-04-13,4,202204131700,103,,,0.8878092,,,0.01917667872,
2022,2022-04-13,4,202204131730,103,,,0.9092456,,,0.01963970496,
2022,2022-04-13,4,202204131800,103,,,1.1719537,,,0.02531419992,
2022,2022-04-13,4,202204131830,103,,,1.6576673,,,0.03580561368,
2022,2022-04-13,4,202204131900,103,,,1.5588192,,,0.03367049472,
2022,2022-04-13,4,202204131930,103,,,1.5715837,,,0.03394620792,
2022,2022-04-13,4,202204132000,103,,,1.6449966,,,0.03553192656,
2022,2022-04-13,4,202204132030,103,,,1.549844,,,0.0334766304,
2022,2022-04-13,4,202204132100,103,,,1.5104309,,,0.03262530744,
2022,2022-04-13,4,202204132130,103,,,1.5561708,,,0.03361328928,
2022,2022-04-13,4,202204132200,103,,,1.8867959,,,0.04075479144,
2022,2022-04-13,4,202204132230,103,,,1.8811009,,,0.04063177944,
2022,2022-04-13,4,202204132300,103,,,1.5297481,,,0.03304255896,
2022,2022-04-13,4,202204132330,103,,,1.6016306,,,0.03459522096,
2022,2022-04-13,4,202204140000,103,,,1.6061314,,,0.03469243824,
2022,2022-04-14,4,202204140030,104,,,1.4146787,,,0.03055705992,
2022,2022-04-14,4,202204140100,104,,,1.3736988,,,0.02967189408,
2022,2022-04-14,4,202204140130,104,,,1.4384818,,,0.03107120688,
2022,2022-04-14,4,202204140200,104,,,1.3525188,,,0.02921440608,
2022,2022-04-14,4,202204140230,104,,,1.4389496,,,0.03108131136,
2022,2022-04-14,4,202204140300,104,,,1.4357879,,,0.03101301864,
2022,2022-04-14,4,202204140330,104,,,1.4380805,,,0.0310625388,
2022,2022-04-14,4,202204140400,104,,,1.4775522,,,0.03191512752,
2022,2022-04-14,4,202204140430,104,,,1.3920958,,,0.03006926928,
2022,2022-04-14,4,202204140500,104,,,1.4369819,,,0.03103880904,
2022,2022-04-14,4,202204140530,104,,,1.5791272,,,0.03410914752,
2022,2022-04-14,4,202204140600,104,,,1.3267695,,,0.0286582212,
2022,2022-04-14,4,202204140630,104,,,0.7622044,,,0.01646361504,
2022,2022-04-14,4,202204140700,104,,,0.6462672,,,0.01395937152,
2022,2022-04-14,4,202204140730,104,,,0.6130313,,,0.01324147608,
2022,2022-04-14,4,202204140800,104,,,0.6803614,,,0.01469580624,
2022,2022-04-14,4,202204140830,104,,,0.7755188,,,0.01675120608,
2022,2022-04-14,4,202204140900,104,,,0.8176696,,,0.01766166336,
2022,2022-04-14,4,202204140930,104,,,0.7521622,,,0.01624670352,
2022,2022-04-14,4,202204141000,104,,,0.7765573,,,0.01677363768,
2022,2022-04-14,4,202204141030,104,,,0.48826608,,,0.010546547328,
2022,2022-04-14,4,202204141100,104,,,0.5886054,,,0.01271387664,
2022,2022-04-14,4,202204141130,104,,,0.3915434,,,0.00845733744,
2022,2022-04-14,4,202204141200,104,,,0.45701253,,,0.009871470648,
2022,2022-04-14,4,202204141230,104,,,0.33616236,,,0.007261106976,
2022,2022-04-14,4,202204141300,104,,,0.5179281,,,0.01118724696,
2022,2022-04-14,4,202204141330,104,,,0.40787458,,,0.008810090928,
2022,2022-04-14,4,202204141400,104,,,0.3162273,,,0.00683050968,
2022,2022-04-14,4,202204141430,104,,,0.48996234,,,0.010583186544,
2022,2022-04-14,4,202204141500,104,,,0.7418959,,,0.01602495144,
2022,2022-04-14,4,202204141530,104,,,0.77749974,,,0.016793994384,
2022,2022-04-14,4,202204141600,104,,,0.91375935,,,0.01973720196,
2022,2022-04-14,4,202204141630,104,,,0.78006065,,,0.01684931004,
2022,2022-04-14,4,202204141700,104,,,0.7281462,,,0.01572795792,
2022,2022-04-14,4,202204141730,104,,,0.72769666,,,0.015718247856,
2022,2022-04-14,4,202204141800,104,,,1.0358752,,,0.02237490432,
2022,2022-04-14,4,202204141830,104,,,1.5010444,,,0.03242255904,
2022,2022-04-14,4,202204141900,104,,,1.4743087,,,0.03184506792,
2022,2022-04-14,4,202204141930,104,,,1.4198729,,,0.03066925464,
2022,2022-04-14,4,202204142000,104,,,1.4164872,,,0.03059612352,
2022,2022-04-14,4,202204142030,104,,,1.4023031,,,0.03028974696,
2022,2022-04-14,4,202204142100,104,,,1.6939417,,,0.03658914072,
2022,2022-04-14,4,202204142130,104,,,1.3796382,,,0.02980018512,
2022,2022-04-14,4,202204142200,104,,,1.6854908,,,0.03640660128,
2022,2022-04-14,4,202204142230,104,,,1.3810809,,,0.02983134744,
2022,2022-04-14,4,202204142300,104,,,1.3856956,,,0.02993102496,
2022,2022-04-14,4,202204142330,104,,,1.6878036,,,0.03645655776,
2022,2022-04-14,4,202204150000,104,,,1.3771018,,,0.02974539888,
2022,2022-04-15,4,202204150030,105,,,1.5577976,,,0.03364842816,
2022,2022-04-15,4,202204150100,105,,,1.8960549,,,0.04095478584,
2022,2022-04-15,4,202204150130,105,,,1.8267876,,,0.03945861216,
2022,2022-04-15,4,202204150200,105,,,1.8454202,,,0.03986107632,
2022,2022-04-15,4,202204150230,105,,,2.231518,,,0.0482007888,
2022,2022-04-15,4,202204150300,105,,,2.2400866,,,0.04838587056,
2022,2022-04-15,4,202204150330,105,,,2.2188754,,,0.04792770864,
2022,2022-04-15,4,202204150400,105,,,2.2603831,,,0.04882427496,
2022,2022-04-15,4,202204150430,105,,,2.147041,,,0.0463760856,
2022,2022-04-15,4,202204150500,105,,,2.0594146,,,0.04448335536,
2022,2022-04-15,4,202204150530,105,,,1.3377198,,,0.02889474768,
2022,2022-04-15,4,202204150600,105,,,0.82118833,,,0.017737667928,
2022,2022-04-15,4,202204150630,105,,,1.0209421,,,0.02205234936,
2022,2022-04-15,4,202204150700,105,,,1.3344178,,,0.02882342448,
2022,2022-04-15,4,202204150730,105,,,1.1519786,,,0.02488273776,
2022,2022-04-15,4,202204150800,105,,,0.6158979,,,0.01330339464,
2022,2022-04-15,4,202204150830,105,,,0.09683599,,,0.002091657384,
2022,2022-04-15,4,202204150900,105,,,-0.05343011,,,-0.001154090376,
2022,2022-04-15,4,202204150930,105,,,-0.11818265,,,-0.00255274524,
2022,2022-04-15,4,202204151000,105,,,-0.2205883,,,-0.00476470728,
2022,2022-04-15,4,202204151030,105,,,-0.34869498,,,-0.007531811568,
2022,2022-04-15,4,202204151100,105,,,-0.5104695,,,-0.0110261412,
2022,2022-04-15,4,202204151130,105,,,-0.57699347,,,-0.012463058952,
2022,2022-04-15,4,202204151200,105,,,-0.40851054,,,-0.008823827664,
2022,2022-04-15,4,202204151230,105,,,-0.9164835,,,-0.0197960436,
2022,2022-04-15,4,202204151300,105,,,-0.5532489,,,-0.01195017624,
2022,2022-04-15,4,202204151330,105,,,-0.16439177,,,-0.003550862232,
2022,2022-04-15,4,202204151400,105,,,-0.11651925,,,-0.0025168158,
2022,2022-04-15,4,202204151430,105,,,0.2222737,,,0.00480111192,
2022,2022-04-15,4,202204151500,105,,,0.539001,,,0.0116424216,
2022,2022-04-15,4,202204151530,105,,,0.36118066,,,0.007801502256,
2022,2022-04-15,4,202204151600,105,,,0.47167212,,,0.010188117792,
2022,2022-04-15,4,202204151630,105,,,1.0161848,,,0.02194959168,
2022,2022-04-15,4,202204151700,105,,,0.8023458,,,0.01733066928,
2022,2022-04-15,4,202204151730,105,,,0.7215115,,,0.0155846484,
2022,2022-04-15,4,202204151800,105,,,0.93231404,,,0.020137983264,
2022,2022-04-15,4,202204151830,105,,,1.5006609,,,0.03241427544,
2022,2022-04-15,4,202204151900,105,,,2.155489,,,0.0465585624,
2022,2022-04-15,4,202204151930,105,,,2.0060968,,,0.04333169088,
2022,2022-04-15,4,202204152000,105,,,2.058108,,,0.0444551328,
2022,2022-04-15,4,202204152030,105,,,2.118209,,,0.0457533144,
2022,2022-04-15,4,202204152100,105,,,2.0551956,,,0.04439222496,
2022,2022-04-15,4,202204152130,105,,,1.9626094,,,0.04239236304,
2022,2022-04-15,4,202204152200,105,,,2.0289917,,,0.04382622072,
2022,2022-04-15,4,202204152230,105,,,2.0742948,,,0.04480476768,
2022,2022-04-15,4,202204152300,105,,,1.9948564,,,0.04308889824,
2022,2022-04-15,4,202204152330,105,,,2.0627825,,,0.044556102,
2022,2022-04-15,4,202204160000,105,,,1.9854935,,,0.0428866596,
2022,2022-04-16,4,202204160030,106,,,1.7500211,,,0.03780045576,
2022,2022-04-16,4,202204160100,106,,,1.8590261,,,0.04015496376,
2022,2022-04-16,4,202204160130,106,,,1.614337,,,0.0348696792,
2022,2022-04-16,4,202204160200,106,,,1.5489951,,,0.03345829416,
2022,2022-04-16,4,202204160230,106,,,1.5811958,,,0.03415382928,
2022,2022-04-16,4,202204160300,106,,,1.5786948,,,0.03409980768,
2022,2022-04-16,4,202204160330,106,,,1.5879827,,,0.03430042632,
2022,2022-04-16,4,202204160400,106,,,1.626213,,,0.0351262008,
2022,2022-04-16,4,202204160430,106,,,1.6946665,,,0.0366047964,
2022,2022-04-16,4,202204160500,106,,,1.6404817,,,0.03543440472,
2022,2022-04-16,4,202204160530,106,,,1.0609208,,,0.02291588928,
2022,2022-04-16,4,202204160600,106,,,0.78925985,,,0.01704801276,
2022,2022-04-16,4,202204160630,106,,,0.686441,,,0.0148271256,
2022,2022-04-16,4,202204160700,106,,,0.68109196,,,0.014711586336,
2022,2022-04-16,4,202204160730,106,,,0.7499057,,,0.01619796312,
2022,2022-04-16,4,202204160800,106,,,0.3321585,,,0.0071746236,
2022,2022-04-16,4,202204160830,106,,,-0.09996939,,,-0.002159338824,
2022,2022-04-16,4,202204160900,106,,,-0.13981888,,,-0.003020087808,
2022,2022-04-16,4,202204160930,106,,,0.14204445,,,0.00306816012,
2022,2022-04-16,4,202204161000,106,,,0.04664347,,,0.001007498952,
2022,2022-04-16,4,202204161030,106,,,0.035546813,,,0.0007678111608,
2022,2022-04-16,4,202204161100,106,,,-0.120820604,,,-0.0026097250464,
2022,2022-04-16,4,202204161130,106,,,0.016668424,,,0.0003600379584,
2022,2022-04-16,4,202204161200,106,,,-0.059601035,,,-0.001287382356,
2022,2022-04-16,4,202204161230,106,,,0.785225,,,0.01696086,
2022,2022-04-16,4,202204161300,106,,,0.6684492,,,0.01443850272,
2022,2022-04-16,4,202204161330,106,,,0.7757974,,,0.01675722384,
2022,2022-04-16,4,202204161400,106,,,1.0340499,,,0.02233547784,
2022,2022-04-16,4,202204161430,106,,,1.2158333,,,0.02626199928,
2022,2022-04-16,4,202204161500,106,,,0.78923637,,,0.017047505592,
2022,2022-04-16,4,202204161530,106,,,1.3373411,,,0.02888656776,
2022,2022-04-16,4,202204161600,106,,,0.78871083,,,0.017036153928,
2022,2022-04-16,4,202204161630,106,,,0.94754064,,,0.020466877824,
2022,2022-04-16,4,202204161700,106,,,1.1178017,,,0.02414451672,
2022,2022-04-16,4,202204161730,106,,,1.3989831,,,0.03021803496,
2022,2022-04-16,4,202204161800,106,,,1.9508537,,,0.04213843992,
2022,2022-04-16,4,202204161830,106,,,1.5270668,,,0.03298464288,
2022,2022-04-16,4,202204161900,106,,,1.710356,,,0.0369436896,
2022,2022-04-16,4,202204161930,106,,,1.4386209,,,0.03107421144,
2022,2022-04-16,4,202204162000,106,,,1.4459202,,,0.03123187632,
2022,2022-04-16,4,202204162030,106,,,1.4363025,,,0.031024134,
2022,2022-04-16,4,202204162100,106,,,1.4641235,,,0.0316250676,
2022,2022-04-16,4,202204162130,106,,,1.5024794,,,0.03245355504,
2022,2022-04-16,4,202204162200,106,,,1.7020812,,,0.03676495392,
2022,2022-04-16,4,202204162230,106,,,1.6566012,,,0.03578258592,
2022,2022-04-16,4,202204162300,106,,,1.6271644,,,0.03514675104,
2022,2022-04-16,4,202204162330,106,,,1.6001362,,,0.03456294192,
2022,2022-04-16,4,202204170000,106,,,1.5783174,,,0.03409165584,
2022,2022-04-17,4,202204170030,107,,,1.9982201,,,0.04316155416,
2022,2022-04-17,4,202204170100,107,,,1.4920554,,,0.03222839664,
2022,2022-04-17,4,202204170130,107,,,1.4353065,,,0.0310026204,
2022,2022-04-17,4,202204170200,107,,,1.84196,,,0.039786336,
2022,2022-04-17,4,202204170230,107,,,1.8104379,,,0.03910545864,
2022,2022-04-17,4,202204170300,107,,,1.8557237,,,0.04008363192,
2022,2022-04-17,4,202204170330,107,,,1.7353036,,,0.03748255776,
2022,2022-04-17,4,202204170400,107,,,1.5465249,,,0.03340493784,
2022,2022-04-17,4,202204170430,107,,,1.5580376,,,0.03365361216,
2022,2022-04-17,4,202204170500,107,,,1.5728234,,,0.03397298544,
2022,2022-04-17,4,202204170530,107,,,0.88902384,,,0.019202914944,
2022,2022-04-17,4,202204170600,107,,,0.59233105,,,0.01279435068,
2022,2022-04-17,4,202204170630,107,,,0.6216914,,,0.01342853424,
2022,2022-04-17,4,202204170700,107,,,0.36410284,,,0.007864621344,
2022,2022-04-17,4,202204170730,107,,,0.41621992,,,0.008990350272,
2022,2022-04-17,4,202204170800,107,,,-0.19886298,,,-0.004295440368,
2022,2022-04-17,4,202204170830,107,,,0.12851539,,,0.002775932424,
2022,2022-04-17,4,202204170900,107,,,-0.026751468,,,-0.0005778317088,
2022,2022-04-17,4,202204170930,107,,,-0.31251782,,,-0.006750384912,
2022,2022-04-17,4,202204171000,107,,,-0.05192845,,,-0.00112165452,
2022,2022-04-17,4,202204171030,107,,,-0.25556004,,,-0.005520096864,
2022,2022-04-17,4,202204171100,107,,,-0.1375377,,,-0.00297081432,
2022,2022-04-17,4,202204171130,107,,,-0.12406857,,,-0.002679881112,
2022,2022-04-17,4,202204171200,107,,,-0.25159478,,,-0.005434447248,
2022,2022-04-17,4,202204171230,107,,,-0.4142451,,,-0.00894769416,
2022,2022-04-17,4,202204171300,107,,,-0.3748554,,,-0.00809687664,
2022,2022-04-17,4,202204171330,107,,,-0.1612699,,,-0.00348342984,
2022,2022-04-17,4,202204171400,107,,,-0.13757044,,,-0.002971521504,
2022,2022-04-17,4,202204171430,107,,,-0.2759733,,,-0.00596102328,
2022,2022-04-17,4,202204171500,107,,,-0.12129791,,,-0.002620034856,
2022,2022-04-17,4,202204171530,107,,,-0.0956191,,,-0.00206537256,
2022,2022-04-17,4,202204171600,107,,,-0.30030832,,,-0.006486659712,
2022,2022-04-17,4,202204171630,107,,,1.0701038,,,0.02311424208,
2022,2022-04-17,4,202204171700,107,,,0.9288783,,,0.02006377128,
2022,2022-04-17,4,202204171730,107,,,0.9669273,,,0.02088562968,
2022,2022-04-17,4,202204171800,107,,,0.6687743,,,0.01444552488,
2022,2022-04-17,4,202204171830,107,,,0.7206345,,,0.0155657052,
2022,2022-04-17,4,202204171900,107,,,1.4445816,,,0.03120296256,
